ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,max_diameter,max_height,percent_mortality,condition_code,percent_affected,distribution,rate_tissue_loss,coral_condition_notes,Count 
,Scott Jones,,,CBC Central,,,6,10,2019,,aaga,,4,2,0,CL,A,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,10,2,,CL,D,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,4,2,,CL,D,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,2,1,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,18,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,5,2,,CL,B,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,5,2,,CL,B,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,10,2,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,10,2,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,5,2,,CL,C,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,15,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,15,10,,CL,D,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,35,10,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,10,2,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,10,2,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,past,,8,4,,DC,A,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,30,20,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,2,NA,,CL,B,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,oann,,30,30,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,40,30,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,20,10,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,20,10,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,15,NA,40,CL,C,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,30,20,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,20,15,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,oann,,20,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,10,5,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,10,5,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,40,30,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,40,30,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,15,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,30,20,10,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,dstr,,40,15,,CL,A,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,20,15,,CL,B,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,NA,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,12,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,past,,2,NA,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,2,NA,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,20,5,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,10,NA,,CL,D,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,18,5,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,20,10,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,5,NA,,CL,C,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,25,15,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,10,15,,CL,A,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,8,NA,,CL,A,F,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,7,NA,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,8,NA,,CL,A,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,past,,15,10,,CL,B,MF,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,10,5,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,20,20,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,,20,10,,CL,D,W,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,10,12,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,25,15,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,5,2,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,,4,2,,CL,B,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,,20,10,,CL,C,D,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,,15,20,,CL,C,MF,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,55,25,1,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,3,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,40,5,CL,C,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ssid,,30,20,2,DC/CL,B,MF,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,18,10,0,CL,C,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,3,0,CL,B,F,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,100,50,0,CL,C,MF,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,C,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,12,12,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,12,12,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,5,0,CL,C,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,50,15,0,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,50,15,0,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,50,15,0,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,50,15,0,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,80,50,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,past,,10,5,0,CL,C,D,,Stegastes damage,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,20,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,5,2,0,CL,C,F,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,15,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,15,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,60,30,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,18,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,18,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,,10,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,15,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,15,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,15,10,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,5,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,5,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,past,,15,10,0,CL,C,F,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,4,1,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,4,1,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,4,1,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,4,1,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,2,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,2,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,10,2,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,15,5,0,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,5,2,95,CL,D,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,,30,5,0,CL,B,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,,10,5,0,CL,?,D,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,,100,60,0,CL,B,MF,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aaga,,6,3,10,CL,B,F,,PBL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,,35,20,20,CL,A,D,,PAL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,,35,20,20,CL,A,D,,PAL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,,35,20,20,CL,A,D,,PAL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,,35,20,20,CL,A,D,,PAL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,ssid,,13,5,10,CL,B,D,,PAL,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,,20,15,5,CL,B,D,,PAL,
